fold,label_fraction,split,stratum,users,fraction,overall_users,overall_fraction,abs_frac_diff
3,1.00,val,medium,23,0.22549019607843138,129,0.25343811394891946,0.027947917870488087
4,0.05,overall,light,79,0.15520628683693516,79,0.15520628683693516,0.0
4,0.05,overall,dark,132,0.2593320235756385,132,0.2593320235756385,0.0
4,0.05,overall,unlabeled,169,0.3320235756385069,169,0.3320235756385069,0.0
4,0.05,overall,medium,129,0.25343811394891946,129,0.25343811394891946,0.0
4,0.05,train_pool,light,65,0.15931372549019607,79,0.15520628683693516,0.004107438653260909
4,0.05,train_pool,dark,101,0.24754901960784315,132,0.2593320235756385,0.011783003967795358
4,0.05,train_pool,unlabeled,133,0.32598039215686275,169,0.3320235756385069,0.006043183481644121
4,0.05,train_pool,medium,109,0.26715686274509803,129,0.25343811394891946,0.01371874879617857
4,0.05,train_fraction,light,3,0.15,79,0.15520628683693516,0.0052062868369351645
4,0.05,train_fraction,dark,6,0.3,132,0.2593320235756385,0.040667976424361485
4,0.05,train_fraction,unlabeled,7,0.35,169,0.3320235756385069,0.017976424361493104
4,0.05,train_fraction,medium,4,0.2,129,0.25343811394891946,0.05343811394891945
4,0.05,val,light,14,0.13861386138613863,79,0.15520628683693516,0.016592425450796533
4,0.05,val,dark,31,0.3069306930693069,132,0.2593320235756385,0.04759866949366842
4,0.05,val,unlabeled,36,0.3564356435643564,169,0.3320235756385069,0.024412067925849545
4,0.05,val,medium,20,0.19801980198019803,129,0.25343811394891946,0.055418311968721434
4,0.10,overall,light,79,0.15520628683693516,79,0.15520628683693516,0.0
4,0.10,overall,dark,132,0.2593320235756385,132,0.2593320235756385,0.0
4,0.10,overall,unlabeled,169,0.3320235756385069,169,0.3320235756385069,0.0
4,0.10,overall,medium,129,0.25343811394891946,129,0.25343811394891946,0.0
4,0.10,train_pool,light,65,0.15931372549019607,79,0.15520628683693516,0.004107438653260909
4,0.10,train_pool,dark,101,0.24754901960784315,132,0.2593320235756385,0.011783003967795358
4,0.10,train_pool,unlabeled,133,0.32598039215686275,169,0.3320235756385069,0.006043183481644121
4,0.10,train_pool,medium,109,0.26715686274509803,129,0.25343811394891946,0.01371874879617857
4,0.10,train_fraction,light,7,0.17073170731707318,79,0.15520628683693516,0.015525420480138025
4,0.10,train_fraction,dark,11,0.2682926829268293,132,0.2593320235756385,0.00896065935119078
4,0.10,train_fraction,unlabeled,13,0.3170731707317073,169,0.3320235756385069,0.014950404906799553
4,0.10,train_fraction,medium,10,0.24390243902439024,129,0.25343811394891946,0.009535674924529225
4,0.10,val,light,14,0.13861386138613863,79,0.15520628683693516,0.016592425450796533
4,0.10,val,dark,31,0.3069306930693069,132,0.2593320235756385,0.04759866949366842
4,0.10,val,unlabeled,36,0.3564356435643564,169,0.3320235756385069,0.024412067925849545
4,0.10,val,medium,20,0.19801980198019803,129,0.25343811394891946,0.055418311968721434
4,0.25,overall,light,79,0.15520628683693516,79,0.15520628683693516,0.0
4,0.25,overall,dark,132,0.2593320235756385,132,0.2593320235756385,0.0
4,0.25,overall,unlabeled,169,0.3320235756385069,169,0.3320235756385069,0.0
4,0.25,overall,medium,129,0.25343811394891946,129,0.25343811394891946,0.0
4,0.25,train_pool,light,65,0.15931372549019607,79,0.15520628683693516,0.004107438653260909
4,0.25,train_pool,dark,101,0.24754901960784315,132,0.2593320235756385,0.011783003967795358
4,0.25,train_pool,unlabeled,133,0.32598039215686275,169,0.3320235756385069,0.006043183481644121
4,0.25,train_pool,medium,109,0.26715686274509803,129,0.25343811394891946,0.01371874879617857
4,0.25,train_fraction,light,17,0.16666666666666666,79,0.15520628683693516,0.011460379829731498
4,0.25,train_fraction,dark,30,0.29411764705882354,132,0.2593320235756385,0.034785623483185035
4,0.25,train_fraction,unlabeled,29,0.28431372549019607,169,0.3320235756385069,0.047709850148310806
4,0.25,train_fraction,medium,26,0.2549019607843137,129,0.25343811394891946,0.0014638468353942446
4,0.25,val,light,14,0.13861386138613863,79,0.15520628683693516,0.016592425450796533
4,0.25,val,dark,31,0.3069306930693069,132,0.2593320235756385,0.04759866949366842
4,0.25,val,unlabeled,36,0.3564356435643564,169,0.3320235756385069,0.024412067925849545
4,0.25,val,medium,20,0.19801980198019803,129,0.25343811394891946,0.055418311968721434
4,0.50,overall,light,79,0.15520628683693516,79,0.15520628683693516,0.0
4,0.50,overall,dark,132,0.2593320235756385,132,0.2593320235756385,0.0
4,0.50,overall,unlabeled,169,0.3320235756385069,169,0.3320235756385069,0.0
4,0.50,overall,medium,129,0.25343811394891946,129,0.25343811394891946,0.0
4,0.50,train_pool,light,65,0.15931372549019607,79,0.15520628683693516,0.004107438653260909
4,0.50,train_pool,dark,101,0.24754901960784315,132,0.2593320235756385,0.011783003967795358
4,0.50,train_pool,unlabeled,133,0.32598039215686275,169,0.3320235756385069,0.006043183481644121
4,0.50,train_pool,medium,109,0.26715686274509803,129,0.25343811394891946,0.01371874879617857
4,0.50,train_fraction,light,34,0.16666666666666666,79,0.15520628683693516,0.011460379829731498
4,0.50,train_fraction,dark,49,0.24019607843137256,132,0.2593320235756385,0.019135945144265948
4,0.50,train_fraction,unlabeled,66,0.3235294117647059,169,0.3320235756385069,0.008494163873800975
4,0.50,train_fraction,medium,55,0.2696078431372549,129,0.25343811394891946,0.016169729188335424
4,0.50,val,light,14,0.13861386138613863,79,0.15520628683693516,0.016592425450796533
4,0.50,val,dark,31,0.3069306930693069,132,0.2593320235756385,0.04759866949366842
4,0.50,val,unlabeled,36,0.3564356435643564,169,0.3320235756385069,0.024412067925849545
4,0.50,val,medium,20,0.19801980198019803,129,0.25343811394891946,0.055418311968721434
4,1.00,overall,light,79,0.15520628683693516,79,0.15520628683693516,0.0
4,1.00,overall,dark,132,0.2593320235756385,132,0.2593320235756385,0.0
4,1.00,overall,unlabeled,169,0.3320235756385069,169,0.3320235756385069,0.0
4,1.00,overall,medium,129,0.25343811394891946,129,0.25343811394891946,0.0
4,1.00,train_pool,light,65,0.15931372549019607,79,0.15520628683693516,0.004107438653260909
4,1.00,train_pool,dark,101,0.24754901960784315,132,0.2593320235756385,0.011783003967795358
4,1.00,train_pool,unlabeled,133,0.32598039215686275,169,0.3320235756385069,0.006043183481644121
4,1.00,train_pool,medium,109,0.26715686274509803,129,0.25343811394891946,0.01371874879617857
4,1.00,train_fraction,light,65,0.15931372549019607,79,0.15520628683693516,0.004107438653260909
4,1.00,train_fraction,dark,101,0.24754901960784315,132,0.2593320235756385,0.011783003967795358
4,1.00,train_fraction,unlabeled,133,0.32598039215686275,169,0.3320235756385069,0.006043183481644121
4,1.00,train_fraction,medium,109,0.26715686274509803,129,0.25343811394891946,0.01371874879617857
4,1.00,val,light,14,0.13861386138613863,79,0.15520628683693516,0.016592425450796533
4,1.00,val,dark,31,0.3069306930693069,132,0.2593320235756385,0.04759866949366842
4,1.00,val,unlabeled,36,0.3564356435643564,169,0.3320235756385069,0.024412067925849545
4,1.00,val,medium,20,0.19801980198019803,129,0.25343811394891946,0.055418311968721434
