fold,label_fraction,split,stratum,users,fraction,overall_users,overall_fraction,abs_frac_diff
2,0.10,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
2,0.10,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
2,0.10,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,0.10,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
2,0.10,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
2,0.10,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
2,0.10,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,0.10,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
2,0.10,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
2,0.10,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
2,0.10,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,0.10,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,0.10,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
2,0.10,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
2,0.10,train_pool,34-35,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
2,0.10,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,0.10,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
2,0.10,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,0.10,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
2,0.10,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
2,0.10,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,0.10,train_pool,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,0.10,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
2,0.10,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
2,0.10,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
2,0.10,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
2,0.10,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
2,0.10,train_fraction,10-11,2,0.04878048780487805,21,0.0412573673870334,0.007523120417844649
2,0.10,train_fraction,12-13,3,0.07317073170731707,37,0.07269155206286837,0.000479179644448699
2,0.10,train_fraction,14-15,5,0.12195121951219512,57,0.11198428290766209,0.00996693660453303
2,0.10,train_fraction,16-17,3,0.07317073170731707,37,0.07269155206286837,0.000479179644448699
2,0.10,train_fraction,18-19,1,0.024390243902439025,20,0.03929273084479371,0.014902486942354687
2,0.10,train_fraction,20-21,2,0.04878048780487805,24,0.047151277013752456,0.0016292107911255946
2,0.10,train_fraction,22-23,2,0.04878048780487805,22,0.043222003929273084,0.0055584838756049665
2,0.10,train_fraction,24-25,1,0.024390243902439025,15,0.029469548133595286,0.0050793042311562606
2,0.10,train_fraction,26-27,1,0.024390243902439025,17,0.03339882121807466,0.009008577315635632
2,0.10,train_fraction,28-29,2,0.04878048780487805,21,0.0412573673870334,0.007523120417844649
2,0.10,train_fraction,30-31,1,0.024390243902439025,11,0.021611001964636542,0.0027792419378024832
2,0.10,train_fraction,32-33,1,0.024390243902439025,18,0.03536345776031434,0.010973213857875315
2,0.10,train_fraction,34-35,2,0.04878048780487805,22,0.043222003929273084,0.0055584838756049665
2,0.10,train_fraction,36-37,1,0.024390243902439025,20,0.03929273084479371,0.014902486942354687
2,0.10,train_fraction,38-39,1,0.024390243902439025,13,0.025540275049115914,0.0011500311466768887
2,0.10,train_fraction,40-41,1,0.024390243902439025,14,0.0275049115913556,0.0031146676889165746
2,0.10,train_fraction,42-43,2,0.04878048780487805,23,0.04518664047151277,0.003593847333365277
2,0.10,train_fraction,44-45,1,0.024390243902439025,12,0.023575638506876228,0.0008146053955627973
2,0.10,train_fraction,46-47,1,0.024390243902439025,17,0.03339882121807466,0.009008577315635632
2,0.10,train_fraction,48-49,1,0.024390243902439025,14,0.0275049115913556,0.0031146676889165746
2,0.10,train_fraction,50,1,0.024390243902439025,10,0.019646365422396856,0.004743878480042169
2,0.10,train_fraction,51-55,2,0.04878048780487805,33,0.06483300589390963,0.016052518089031576
2,0.10,train_fraction,56-60,2,0.04878048780487805,28,0.0550098231827112,0.006229335377833149
2,0.10,train_fraction,61-65,1,0.024390243902439025,2,0.003929273084479371,0.020460970817959653
2,0.10,train_fraction,66-67,1,0.024390243902439025,1,0.0019646365422396855,0.02242560736019934
2,0.10,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.10,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
2,0.10,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
2,0.10,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
2,0.10,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.10,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
2,0.10,val,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
2,0.10,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
2,0.10,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.10,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.10,val,30-31,2,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
2,0.10,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
2,0.10,val,34-35,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
2,0.10,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.10,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
2,0.10,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.10,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
2,0.10,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
2,0.10,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.10,val,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.10,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
2,0.10,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
2,0.10,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
2,0.10,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
2,0.10,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
2,0.25,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
2,0.25,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
2,0.25,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
2,0.25,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
2,0.25,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
2,0.25,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
2,0.25,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
2,0.25,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
2,0.25,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
2,0.25,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
2,0.25,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
2,0.25,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
2,0.25,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
2,0.25,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
2,0.25,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
2,0.25,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
2,0.25,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
2,0.25,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
2,0.25,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
2,0.25,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
2,0.25,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
2,0.25,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
2,0.25,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
2,0.25,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
2,0.25,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
2,0.25,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,0.25,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
2,0.25,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
2,0.25,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
2,0.25,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,0.25,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
2,0.25,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
2,0.25,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
2,0.25,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,0.25,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,0.25,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
2,0.25,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
2,0.25,train_pool,34-35,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
2,0.25,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,0.25,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
2,0.25,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,0.25,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
2,0.25,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
2,0.25,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,0.25,train_pool,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,0.25,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
2,0.25,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
2,0.25,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
2,0.25,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
2,0.25,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
2,0.25,train_fraction,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.25,train_fraction,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
2,0.25,train_fraction,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
2,0.25,train_fraction,16-17,6,0.058823529411764705,37,0.07269155206286837,0.013868022651103665
2,0.25,train_fraction,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.25,train_fraction,20-21,4,0.0392156862745098,24,0.047151277013752456,0.007935590739242653
2,0.25,train_fraction,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
2,0.25,train_fraction,24-25,2,0.0196078431372549,15,0.029469548133595286,0.009861704996340384
2,0.25,train_fraction,26-27,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
2,0.25,train_fraction,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.25,train_fraction,30-31,3,0.029411764705882353,11,0.021611001964636542,0.0078007627412458105
2,0.25,train_fraction,32-33,3,0.029411764705882353,18,0.03536345776031434,0.005951693054431988
2,0.25,train_fraction,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
2,0.25,train_fraction,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.25,train_fraction,38-39,2,0.0196078431372549,13,0.025540275049115914,0.005932431911861012
2,0.25,train_fraction,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.25,train_fraction,42-43,4,0.0392156862745098,23,0.04518664047151277,0.00597095419700297
2,0.25,train_fraction,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
2,0.25,train_fraction,46-47,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
2,0.25,train_fraction,48-49,4,0.0392156862745098,14,0.0275049115913556,0.011710774683154204
2,0.25,train_fraction,50,3,0.029411764705882353,10,0.019646365422396856,0.009765399283485496
2,0.25,train_fraction,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
2,0.25,train_fraction,56-60,7,0.06862745098039216,28,0.0550098231827112,0.013617627797680963
2,0.25,train_fraction,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
2,0.25,train_fraction,66-67,1,0.00980392156862745,1,0.0019646365422396855,0.007839285026387765
2,0.25,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.25,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
2,0.25,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
2,0.25,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
2,0.25,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.25,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
2,0.25,val,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
2,0.25,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
2,0.25,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.25,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.25,val,30-31,2,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
2,0.25,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
2,0.25,val,34-35,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
2,0.25,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.25,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
2,0.25,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.25,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
2,0.25,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
2,0.25,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.25,val,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.25,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
2,0.25,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
2,0.25,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
2,0.25,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
2,0.25,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
2,0.50,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
2,0.50,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
2,0.50,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
2,0.50,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
2,0.50,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
2,0.50,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
2,0.50,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
2,0.50,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
2,0.50,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
2,0.50,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
2,0.50,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
2,0.50,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
2,0.50,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
2,0.50,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
2,0.50,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
2,0.50,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
2,0.50,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
2,0.50,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
2,0.50,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
2,0.50,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
2,0.50,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
2,0.50,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
2,0.50,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
2,0.50,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
2,0.50,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
2,0.50,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,0.50,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
2,0.50,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
2,0.50,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
2,0.50,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,0.50,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
2,0.50,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
2,0.50,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
2,0.50,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,0.50,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,0.50,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
2,0.50,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
2,0.50,train_pool,34-35,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
2,0.50,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,0.50,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
2,0.50,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,0.50,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
2,0.50,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
2,0.50,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,0.50,train_pool,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
2,0.50,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
2,0.50,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
2,0.50,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
2,0.50,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
2,0.50,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
2,0.50,train_fraction,10-11,8,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.50,train_fraction,12-13,15,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
2,0.50,train_fraction,14-15,24,0.11764705882352941,57,0.11198428290766209,0.005662775915867321
2,0.50,train_fraction,16-17,13,0.06372549019607843,37,0.07269155206286837,0.008966061866789943
2,0.50,train_fraction,18-19,7,0.03431372549019608,20,0.03929273084479371,0.004979005354597631
2,0.50,train_fraction,20-21,9,0.04411764705882353,24,0.047151277013752456,0.0030336299549289236
2,0.50,train_fraction,22-23,9,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
2,0.50,train_fraction,24-25,7,0.03431372549019608,15,0.029469548133595286,0.004844177356600796
2,0.50,train_fraction,26-27,5,0.024509803921568627,17,0.03339882121807466,0.00888901729650603
2,0.50,train_fraction,28-29,8,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.50,train_fraction,30-31,5,0.024509803921568627,11,0.021611001964636542,0.002898801956932085
2,0.50,train_fraction,32-33,7,0.03431372549019608,18,0.03536345776031434,0.0010497322701182588
2,0.50,train_fraction,34-35,9,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
2,0.50,train_fraction,36-37,9,0.04411764705882353,20,0.03929273084479371,0.00482491621402982
2,0.50,train_fraction,38-39,5,0.024509803921568627,13,0.025540275049115914,0.0010304711275472868
2,0.50,train_fraction,40-41,6,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.50,train_fraction,42-43,9,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
2,0.50,train_fraction,44-45,5,0.024509803921568627,12,0.023575638506876228,0.0009341654146923992
2,0.50,train_fraction,46-47,6,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.50,train_fraction,48-49,7,0.03431372549019608,14,0.0275049115913556,0.006808813898840482
2,0.50,train_fraction,50,4,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
2,0.50,train_fraction,51-55,13,0.06372549019607843,33,0.06483300589390963,0.001107515697831199
2,0.50,train_fraction,56-60,12,0.058823529411764705,28,0.0550098231827112,0.0038137062290535054
2,0.50,train_fraction,61-65,1,0.004901960784313725,2,0.003929273084479371,0.0009726876998343544
2,0.50,train_fraction,66-67,1,0.004901960784313725,1,0.0019646365422396855,0.00293732424207404
2,0.50,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.50,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
2,0.50,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
2,0.50,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
2,0.50,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.50,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
2,0.50,val,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
2,0.50,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
2,0.50,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.50,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
2,0.50,val,30-31,2,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
2,0.50,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
2,0.50,val,34-35,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
2,0.50,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
2,0.50,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
2,0.50,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.50,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
2,0.50,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
2,0.50,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
2,0.50,val,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
2,0.50,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
2,0.50,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
2,0.50,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
2,0.50,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
2,0.50,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
2,1.00,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
2,1.00,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
2,1.00,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
2,1.00,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
2,1.00,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
2,1.00,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
2,1.00,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
2,1.00,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
2,1.00,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
2,1.00,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
2,1.00,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
2,1.00,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
2,1.00,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
2,1.00,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
2,1.00,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
2,1.00,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
2,1.00,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
2,1.00,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
2,1.00,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
2,1.00,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
2,1.00,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
2,1.00,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
2,1.00,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
2,1.00,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
2,1.00,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
2,1.00,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,1.00,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
2,1.00,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
2,1.00,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
2,1.00,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
2,1.00,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
2,1.00,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
2,1.00,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
2,1.00,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
2,1.00,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
2,1.00,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
2,1.00,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
2,1.00,train_pool,34-35,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
